id_student,code_module,code_presentation,total_clicks,promedio_clicks,interacciones,max_click_dia
96873,EEE,2013J,402,3.1653543307086616,127,75
96874,CCC,2014J,164,2.411764705882353,68,45
96874,DDD,2014J,119,1.7761194029850746,67,7
96945,DDD,2013B,9,2.25,4,4
97006,BBB,2014B,189,2.625,72,14
97154,BBB,2013B,984,2.946107784431138,334,23
97486,CCC,2014B,7,1.4,5,2
97486,EEE,2014B,6,3.0,2,5
97567,BBB,2013J,471,3.2708333333333335,144,22
97865,BBB,2014B,91,1.9782608695652173,46,9
97939,DDD,2014B,98,2.0851063829787235,47,11
98094,AAA,2013J,2839,7.3549222797927465,386,79
98256,FFF,2014J,355,2.591240875912409,137,16
98268,BBB,2013J,770,3.0555555555555554,252,21
98313,BBB,2013B,145,2.101449275362319,69,10
98452,BBB,2014J,35,2.0588235294117645,17,7
98720,BBB,2013J,439,2.7961783439490446,157,17
98842,BBB,2014J,368,3.956989247311828,93,28
99075,DDD,2014J,1369,1.9783236994219653,692,18
99088,BBB,2014J,359,3.2636363636363637,110,53
99151,DDD,2014B,397,5.513888888888889,72,65
99609,DDD,2014J,139,2.673076923076923,52,11
99670,FFF,2014B,2109,4.516059957173447,467,214
99799,BBB,2014B,553,2.247967479674797,246,17
99993,FFF,2013B,3922,4.1284210526315785,950,108
100064,FFF,2013J,6514,3.991421568627451,1632,74
100282,BBB,2013J,42,2.625,16,15
100561,DDD,2014J,950,2.03862660944206,466,15
100621,CCC,2014B,59,2.8095238095238093,21,18
100788,CCC,2014J,1261,2.8659090909090907,440,53
100788,FFF,2013J,3134,3.821951219512195,820,54
100893,AAA,2013J,744,3.0617283950617282,243,24
101116,AAA,2014J,1769,2.6722054380664653,662,19
101217,FFF,2013J,332,2.128205128205128,156,17
101217,FFF,2014J,385,1.610878661087866,239,8
101279,DDD,2014J,112,2.1538461538461537,52,13
101306,FFF,2013B,866,2.9965397923875434,289,39
101420,FFF,2013J,5766,5.134461264470169,1123,327
101634,FFF,2014B,380,3.7254901960784315,102,61
101781,AAA,2013J,4104,4.495071193866375,913,53
102028,FFF,2013J,4382,3.7041420118343193,1183,97
102067,BBB,2014J,67,2.161290322580645,31,5
102209,CCC,2014J,535,2.9234972677595628,183,87
102221,DDD,2014J,1025,2.971014492753623,345,21
102343,FFF,2013J,3825,4.416859122401847,866,160
102806,AAA,2013J,1944,2.4891165172855314,781,15
102849,BBB,2013B,1,1.0,1,1
102850,DDD,2013J,1749,2.8028846153846154,624,28
102854,FFF,2014J,4400,3.371647509578544,1305,69
102952,AAA,2013J,1150,3.6741214057507987,313,29
103496,BBB,2014J,1221,3.037313432835821,402,53
103535,BBB,2014B,381,2.411392405063291,158,12
103800,DDD,2013J,170,1.6346153846153846,104,8
103891,DDD,2014J,83,3.9523809523809526,21,48
103904,DDD,2013B,1579,2.9458955223880596,536,41
103998,BBB,2014J,49,4.454545454545454,11,23
104054,BBB,2013B,1451,3.374418604651163,430,22
104213,FFF,2013J,2245,3.917975567190227,573,93
104316,FFF,2014B,928,2.1187214611872145,438,58
104476,AAA,2013J,4777,4.815524193548387,992,225
104480,CCC,2014J,203,3.0757575757575757,66,34
104643,DDD,2013J,1496,2.8659003831417627,522,42
104772,DDD,2013J,816,2.2985915492957747,355,21
104772,DDD,2014J,341,3.6666666666666665,93,126
105125,FFF,2014J,558,3.206896551724138,174,47
105168,CCC,2014J,540,2.8421052631578947,190,56
105168,EEE,2013J,567,4.647540983606557,122,59
105413,CCC,2014J,963,2.4441624365482233,394,34
105523,CCC,2014B,1201,3.990033222591362,301,228
105523,DDD,2013J,753,2.115168539325843,356,18
105527,BBB,2013J,993,2.5792207792207793,385,17
105629,FFF,2013J,5925,4.117442668519805,1439,119
105851,BBB,2013J,385,2.0588235294117645,187,15
105883,BBB,2013J,4022,3.8159392789373814,1054,50
105939,FFF,2014J,2900,4.4753086419753085,648,141
106095,BBB,2014J,1243,3.5821325648414986,347,42
106247,AAA,2013J,465,3.206896551724138,145,25
106553,DDD,2014J,548,2.2096774193548385,248,13
106577,AAA,2013J,733,3.316742081447964,221,24
106588,BBB,2013J,981,2.6021220159151195,377,22
106690,FFF,2013J,188,4.2727272727272725,44,29
106793,BBB,2014J,404,2.3488372093023258,172,23
107028,CCC,2014B,85,2.361111111111111,36,25
107028,FFF,2013J,581,2.26953125,256,66
107084,FFF,2013J,1493,3.5212264150943398,424,85
107162,FFF,2013B,4243,4.67805953693495,907,90
107339,CCC,2014B,2383,3.5461309523809526,672,77
107339,EEE,2013J,2221,3.751689189189189,592,84
107455,FFF,2014J,1040,3.3766233766233764,308,68
107489,AAA,2014J,3722,3.0684253915910964,1213,39
107713,BBB,2014B,111,2.0943396226415096,53,8
107883,CCC,2014J,626,3.7710843373493974,166,55
108118,BBB,2013J,396,3.09375,128,21
108207,FFF,2014B,3260,4.375838926174497,745,79
108281,EEE,2014J,3797,4.477594339622642,848,72
108330,FFF,2013B,3209,4.354138398914518,737,104
108377,BBB,2013B,2399,3.364656381486676,713,27
108497,EEE,2014J,2208,3.1054852320675104,711,53
108565,DDD,2013B,203,2.4166666666666665,84,35
108589,BBB,2013B,411,2.3620689655172415,174,18
108760,BBB,2013J,846,3.5397489539748954,239,35
108789,DDD,2013J,102,2.3181818181818183,44,14
108799,BBB,2014B,472,2.5106382978723403,188,17
108822,FFF,2014B,7427,4.449970041941282,1669,128
108834,CCC,2014B,290,2.9591836734693877,98,44
108859,BBB,2014J,1996,3.277504105090312,609,40
108872,AAA,2014J,1377,3.6047120418848166,382,29
108949,FFF,2014B,452,3.160839160839161,143,41
108949,FFF,2014J,105,1.4,75,8
109155,AAA,2014J,3019,3.430681818181818,880,31
109372,BBB,2013J,1450,2.9958677685950414,484,48
109441,BBB,2014J,678,2.778688524590164,244,30
109577,CCC,2014J,2018,6.887372013651877,293,153
109577,FFF,2014J,1776,4.473551637279597,397,85
109772,GGG,2014B,199,2.970149253731343,67,15
109782,BBB,2013J,154,2.026315789473684,76,8
109938,BBB,2013B,396,1.8,220,10
110085,FFF,2013B,1679,4.663888888888889,360,101
110116,FFF,2013B,4092,4.854092526690391,843,108
110175,AAA,2013J,998,2.9096209912536444,343,19
110200,DDD,2013B,157,1.9625,80,13
110461,EEE,2013J,12,3.0,4,7
110524,DDD,2014J,876,2.023094688221709,433,21
110529,FFF,2014B,3039,3.9518855656697007,769,82
110640,DDD,2014J,1805,3.028523489932886,596,82
110789,EEE,2014J,1084,4.250980392156863,255,46
110820,FFF,2014J,1114,3.276470588235294,340,42
110881,BBB,2013B,754,2.160458452722063,349,12
110881,FFF,2013J,4278,4.265204386839482,1003,85
110911,BBB,2014J,520,3.6879432624113475,141,39
111113,DDD,2013B,367,2.0054644808743167,183,17
111360,DDD,2013B,386,2.8805970149253732,134,27
111360,DDD,2013J,311,2.0733333333333333,150,21
111512,AAA,2014J,439,3.06993006993007,143,21
111548,DDD,2013J,542,2.837696335078534,191,27
111678,FFF,2013J,4,1.3333333333333333,3,2
111717,AAA,2013J,2343,3.9779286926994906,589,45
111775,FFF,2013B,3211,3.653014789533561,879,79
111926,DDD,2013J,967,2.6277173913043477,368,29
111926,DDD,2014J,586,2.536796536796537,231,16
111942,BBB,2013J,1853,2.573611111111111,720,24
111959,DDD,2014B,431,2.268421052631579,190,18
112245,DDD,2013B,2262,2.612009237875289,866,33
112441,GGG,2014B,969,3.8300395256916997,253,44
112454,CCC,2014J,1131,2.6611764705882353,425,29
113295,AAA,2013J,3553,3.5494505494505493,1001,38
113565,FFF,2013J,2515,5.2615062761506275,478,98
113698,EEE,2013J,271,3.1149425287356323,87,16
113702,FFF,2014J,1936,3.659735349716446,529,62
113824,EEE,2013J,590,4.87603305785124,121,75
114017,AAA,2013J,757,3.277056277056277,231,25
114367,CCC,2014J,2234,3.247093023255814,688,83
114402,BBB,2014J,1123,4.718487394957983,238,92
114500,FFF,2013J,3570,5.0070126227208975,713,105
114558,DDD,2013J,1620,1.9518072289156627,830,23
114999,AAA,2013J,1358,2.6627450980392156,510,22
115373,FFF,2013B,3386,3.997638724911452,847,91
115452,BBB,2014B,590,2.177121771217712,271,11
116174,CCC,2014B,76,2.7142857142857144,28,8
116174,FFF,2014B,181,2.513888888888889,72,20
116290,FFF,2013J,139,2.396551724137931,58,17
116319,GGG,2014B,276,3.4936708860759493,79,16
116499,FFF,2013J,166,1.4188034188034189,117,7
116518,CCC,2014B,942,3.316901408450704,284,77
116529,FFF,2013J,1319,3.643646408839779,362,55
116529,FFF,2014J,89,2.119047619047619,42,9
116541,AAA,2013J,1886,3.669260700389105,514,31
116603,BBB,2013B,1179,2.954887218045113,399,22
116606,BBB,2014J,511,2.9883040935672516,171,28
116621,FFF,2014B,5554,4.34585289514867,1278,142
116631,FFF,2013J,551,2.884816753926702,191,40
116692,AAA,2013J,1108,3.562700964630225,311,26
116763,DDD,2014B,115,2.8048780487804876,41,11
116808,FFF,2013J,12175,4.864163004394726,2503,65
117071,BBB,2013B,74,3.0833333333333335,24,10
117197,EEE,2013J,1009,4.293617021276596,235,86
117232,CCC,2014B,1099,2.796437659033079,393,52
117232,FFF,2013J,1593,3.396588486140725,469,92
117281,DDD,2014B,1427,2.512323943661972,568,39
117435,DDD,2013B,1355,2.454710144927536,552,20
117510,FFF,2014B,4070,3.839622641509434,1060,157
117544,BBB,2014J,2580,3.7829912023460412,682,56
117545,BBB,2014J,442,4.510204081632653,98,52
117550,FFF,2014B,252,2.597938144329897,97,21
117699,BBB,2014B,473,1.8192307692307692,260,11
117818,AAA,2014J,1695,3.6609071274298057,463,27
117862,DDD,2013B,56,1.75,32,7
117939,DDD,2013B,666,2.883116883116883,231,15
118050,FFF,2013J,1206,3.536656891495601,341,78
118098,CCC,2014B,537,5.114285714285714,105,145
118176,FFF,2013J,147,2.3333333333333335,63,11
118213,BBB,2014J,21,1.4,15,4
118474,GGG,2014B,474,2.838323353293413,167,21
118479,DDD,2014B,3463,3.24859287054409,1066,42
118532,FFF,2013B,4531,3.8959587274290626,1163,66
118578,DDD,2014J,792,2.1758241758241756,364,25
118668,FFF,2013B,3249,4.661406025824964,697,74
118877,BBB,2014J,4,1.3333333333333333,3,2
118887,DDD,2013J,10,1.6666666666666667,6,3
118983,AAA,2013J,284,2.5585585585585586,111,15
119310,CCC,2014J,119,2.8333333333333335,42,23
119310,FFF,2014J,2490,4.3992932862190814,566,100
119353,CCC,2014B,58,2.32,25,7
119353,FFF,2013B,3708,4.549693251533743,815,136
119444,BBB,2014J,83,2.1842105263157894,38,10
119444,GGG,2014B,531,4.577586206896552,116,26
119471,BBB,2014B,592,2.062717770034843,287,30
119729,CCC,2014B,573,3.9517241379310346,145,99
119865,FFF,2014J,2527,3.875766871165644,652,146
119898,BBB,2013J,167,2.1139240506329116,79,9
119902,AAA,2014J,2590,3.978494623655914,651,34
120236,CCC,2014J,1281,4.092651757188499,313,66
120611,GGG,2014B,125,4.464285714285714,28,36
120994,BBB,2013B,740,3.1223628691983123,237,30
120999,DDD,2013J,507,1.988235294117647,255,31
121000,DDD,2013B,342,2.408450704225352,142,11
121056,GGG,2013J,17,1.8888888888888888,9,3
121163,EEE,2014J,449,3.2302158273381294,139,73
121182,GGG,2014J,92,1.803921568627451,51,6
121349,AAA,2014J,2259,5.008869179600887,451,105
121390,DDD,2013B,371,2.3630573248407645,157,15
122337,GGG,2014B,634,2.8177777777777777,225,25
122392,CCC,2014B,809,2.528125,320,25
122459,GGG,2013J,270,2.8421052631578947,95,18
122636,GGG,2013J,110,2.619047619047619,42,9
122739,DDD,2013J,526,2.1295546558704452,247,21
122846,GGG,2013J,1051,4.089494163424124,257,51
122928,GGG,2013J,184,3.607843137254902,51,27
123044,AAA,2013J,2041,3.401666666666667,600,38
123053,DDD,2014J,342,1.8895027624309393,181,13
123087,BBB,2014J,470,3.1333333333333333,150,43
123183,DDD,2014J,2893,2.853057199211045,1014,72
123270,BBB,2014B,145,2.7884615384615383,52,9
123462,BBB,2014B,1001,2.3833333333333333,420,19
123497,DDD,2013J,497,2.3443396226415096,212,16
123598,CCC,2014B,546,2.935483870967742,186,68
123598,CCC,2014J,740,3.0833333333333335,240,119
123598,DDD,2013J,806,1.8443935926773456,437,18
123716,BBB,2013J,1068,2.106508875739645,507,24
123860,BBB,2013B,1292,2.1355371900826445,605,22
123957,DDD,2013J,609,2.4457831325301207,249,20
123957,DDD,2014J,64,2.3703703703703702,27,7
124006,DDD,2013J,734,2.279503105590062,322,15
124018,FFF,2014B,82,2.2777777777777777,36,11
124064,AAA,2014J,2042,2.755735492577598,741,37
124124,CCC,2014B,21,1.75,12,4
124134,DDD,2014B,1146,2.15819209039548,531,42
124193,CCC,2014B,945,2.610497237569061,362,41
124304,EEE,2014J,1995,4.173640167364017,478,75
124379,FFF,2013J,167,2.9298245614035086,57,25
124387,DDD,2013J,56,2.24,25,7
124711,CCC,2014J,196,2.5128205128205128,78,36
124711,EEE,2014J,69,1.5681818181818181,44,6
124728,DDD,2013B,186,2.619718309859155,71,21
124728,DDD,2014J,1802,2.516759776536313,716,50
124909,BBB,2013J,1520,2.0765027322404372,732,12
124944,GGG,2014B,928,3.2334494773519165,287,42
125018,AAA,2014J,2195,3.5749185667752443,614,25
125055,BBB,2014B,863,2.9965277777777777,288,20
125063,FFF,2014J,3676,4.653164556962025,790,82
125407,GGG,2014J,160,2.051282051282051,78,12
125535,BBB,2014J,196,1.8317757009345794,107,19
125777,CCC,2014J,438,3.6198347107438016,121,28
125830,DDD,2014J,1810,3.339483394833948,542,434
125874,BBB,2013J,5,1.25,4,2
125874,BBB,2014J,40,3.3333333333333335,12,15
125996,FFF,2013B,3327,4.653146853146853,715,71
126074,FFF,2013J,209,2.824324324324324,74,17
126088,FFF,2013B,1140,2.8934010152284264,394,27
126322,BBB,2013B,526,2.7253886010362693,193,12
126337,CCC,2014B,729,3.857142857142857,189,70
126337,EEE,2013J,1785,3.5843373493975905,498,56
126394,CCC,2014B,1898,4.162280701754386,456,70
126394,DDD,2013J,1884,3.644100580270793,517,63
126395,CCC,2014B,1549,3.815270935960591,406,332
126411,BBB,2013B,25,1.7857142857142858,14,7
126450,EEE,2014J,2566,3.7624633431085046,682,39
126608,BBB,2014B,443,2.8766233766233764,154,29
126713,BBB,2014B,291,2.0785714285714287,140,15
126769,BBB,2014J,1362,3.8803418803418803,351,184
126800,BBB,2014J,1501,3.6609756097560977,410,63
126812,CCC,2014J,661,3.4607329842931938,191,35
126812,DDD,2013J,2201,2.1878727634194832,1006,20
127179,FFF,2014J,358,4.162790697674419,86,34
127580,DDD,2014B,3002,2.7093862815884475,1108,21
127582,AAA,2013J,1321,3.0022727272727274,440,45
127642,FFF,2013J,2906,5.61003861003861,518,216
127988,DDD,2013J,186,1.3676470588235294,136,7
128072,CCC,2014J,153,2.6379310344827585,58,18
128132,FFF,2014B,1357,3.6875,368,73
128142,FFF,2013B,1706,3.9038901601830664,437,96
128348,DDD,2014B,493,2.3145539906103285,213,11
128386,BBB,2013J,66,1.9411764705882353,34,9
128510,CCC,2014B,413,2.828767123287671,146,31
128510,CCC,2014J,459,2.2610837438423643,203,32
128656,DDD,2013J,386,2.556291390728477,151,22
128678,DDD,2013B,782,2.724738675958188,287,14
128723,FFF,2013J,76,2.0,38,6
128776,BBB,2013B,146,2.5172413793103448,58,20
128791,FFF,2013B,1235,3.9838709677419355,310,62
128817,EEE,2014J,735,4.1525423728813555,177,95
128889,BBB,2013J,9524,5.569590643274854,1710,53
128929,EEE,2013J,1410,4.183976261127596,337,77
128965,DDD,2013J,518,2.204255319148936,235,56
128968,FFF,2014B,3192,4.489451476793249,711,69
128971,EEE,2014B,1982,3.948207171314741,502,84
129198,CCC,2014B,1496,7.517587939698492,199,222
129198,CCC,2014J,20,1.4285714285714286,14,2
129212,GGG,2013J,1427,5.208029197080292,274,44
129638,CCC,2014B,921,3.289285714285714,280,40
129878,CCC,2014B,251,2.51,100,31
129907,FFF,2014J,4139,5.047560975609756,820,112
129955,AAA,2013J,1011,3.3366336633663365,303,31
129955,AAA,2014J,877,3.747863247863248,234,32
129989,DDD,2014J,1414,2.3925549915397633,591,38
130003,DDD,2013B,238,2.2452830188679247,106,12
130013,BBB,2014B,252,2.032258064516129,124,10
130034,AAA,2014J,1831,2.8880126182965298,634,24
130403,FFF,2013B,5639,4.790994052676296,1177,72
130409,FFF,2014J,1630,4.478021978021978,364,100
130467,DDD,2013J,1224,2.762979683972912,443,40
130547,AAA,2014J,1252,3.6184971098265897,346,54
130636,AAA,2014J,332,2.6141732283464565,127,16
130658,FFF,2013J,3496,4.75,736,106
130671,CCC,2014J,219,3.0416666666666665,72,25
130671,DDD,2013J,980,2.7298050139275767,359,24
130837,DDD,2013J,66,2.0625,32,19
130992,FFF,2014B,2702,4.057057057057057,666,219
131051,BBB,2013J,999,2.08125,480,14
131145,CCC,2014B,4894,3.6522388059701494,1340,89
131145,DDD,2013B,3335,3.1139122315592904,1071,39
131152,DDD,2014J,377,2.179190751445087,173,10
131222,CCC,2014J,1839,3.349726775956284,549,58
131222,DDD,2013J,2063,2.7765814266487214,743,31
131235,DDD,2013B,744,2.1818181818181817,341,16
131272,FFF,2013B,5485,4.832599118942731,1135,90
131314,GGG,2014J,292,4.5625,64,22
131390,AAA,2014J,157,2.9622641509433962,53,36
131538,FFF,2014B,2307,4.632530120481928,498,71
131597,FFF,2014J,3110,4.976,625,94
131609,DDD,2013B,454,2.6242774566473988,173,20
131612,DDD,2014J,1655,2.448224852071006,676,22
131663,CCC,2014J,58,1.7058823529411764,34,6
131695,DDD,2014B,223,2.207920792079208,101,10
131776,EEE,2014J,1065,3.5264900662251657,302,57
131820,GGG,2014B,168,3.0,56,16
131933,CCC,2014B,823,4.784883720930233,172,69
131933,CCC,2014J,1216,8.32876712328767,146,165
132123,EEE,2013J,1054,3.875,272,64
132157,DDD,2014J,698,1.8177083333333333,384,30
132157,FFF,2014B,2072,3.566265060240964,581,72
132191,CCC,2014B,79,1.975,40,10
132401,DDD,2013J,996,2.5215189873417723,395,25
132423,CCC,2014J,121,3.27027027027027,37,39
132423,FFF,2014J,281,3.7466666666666666,75,47
132453,FFF,2013J,1661,3.740990990990991,444,74
132475,FFF,2014J,4300,3.6134453781512605,1190,81
132477,FFF,2014B,996,4.720379146919432,211,97
132511,DDD,2014J,403,2.741496598639456,147,14
132626,BBB,2013J,480,2.6666666666666665,180,14
132924,BBB,2014J,21,2.1,10,5
132932,GGG,2014J,447,3.7563025210084033,119,189
132972,BBB,2014B,176,2.3157894736842106,76,11
132976,AAA,2013J,520,3.4210526315789473,152,18
133019,FFF,2013J,3783,3.6410009624639077,1039,68
133068,GGG,2014B,1235,3.241469816272966,381,33
133104,CCC,2014B,1469,4.605015673981192,319,130
133104,FFF,2014B,2699,4.863063063063063,555,157
133155,BBB,2013B,1360,4.771929824561403,285,60
133185,FFF,2013J,3326,4.422872340425532,752,78
133322,FFF,2014B,2698,4.48172757475083,602,93
133365,DDD,2014J,2110,2.221052631578947,950,38
133419,CCC,2014J,491,3.5839416058394162,137,119
133718,FFF,2013J,585,3.128342245989305,187,75
133748,BBB,2013B,408,2.4878048780487805,164,19
133816,AAA,2014J,4000,4.4543429844097995,898,33
133922,AAA,2014J,574,2.371900826446281,242,32
134025,CCC,2014B,836,2.75,304,45
134025,DDD,2013B,2060,2.4150058616647128,853,43
134123,GGG,2014B,762,3.6990291262135924,206,24
134143,AAA,2013J,2732,4.801405975395431,569,72
134188,DDD,2013B,1150,2.549889135254989,451,17
134190,CCC,2014J,363,3.2410714285714284,112,91
134212,EEE,2014J,2096,4.39412997903564,477,54
134243,DDD,2014J,2275,2.347781217750258,969,32
134260,FFF,2013B,1157,3.3057142857142856,350,55
134336,DDD,2013B,278,2.0592592592592593,135,17
134563,BBB,2013J,5183,4.790203327171904,1082,58
134578,FFF,2013B,185,3.5576923076923075,52,59
134721,DDD,2014B,90,1.9148936170212767,47,13
134847,FFF,2013J,395,3.7264150943396226,106,62
134847,FFF,2014B,1708,6.143884892086331,278,103
134851,FFF,2014B,6125,5.34001743679163,1147,129
134920,DDD,2014J,236,1.84375,128,11
134982,CCC,2014J,44,3.3846153846153846,13,17
134982,EEE,2013J,1044,4.261224489795918,245,82
135075,FFF,2013B,2881,3.7513020833333335,768,94
135280,FFF,2014J,2412,3.6216216216216215,666,92
135330,CCC,2014B,242,2.880952380952381,84,20
135330,EEE,2014B,583,5.114035087719298,114,71
135331,GGG,2013J,24,1.8461538461538463,13,4
135335,AAA,2013J,57,2.28,25,7
135335,AAA,2014J,16,1.7777777777777777,9,3
135385,DDD,2013J,2500,3.0599755201958385,817,46
135400,AAA,2013J,287,2.63302752293578,109,16
135400,AAA,2014J,323,3.4731182795698925,93,37
135471,AAA,2014J,2291,3.5796875,640,44
135763,EEE,2014J,581,4.034722222222222,144,38
135792,CCC,2014B,728,2.9836065573770494,244,51
135999,DDD,2014J,188,2.506666666666667,75,10
136054,FFF,2014B,2362,3.7021943573667713,638,92
136135,DDD,2014J,878,2.589970501474926,339,107
136335,CCC,2014J,792,5.387755102040816,147,78
136793,DDD,2014J,678,2.215686274509804,306,86
136894,FFF,2013J,2793,4.6395348837209305,602,123
136944,FFF,2014B,321,2.944954128440367,109,43
136944,FFF,2014J,1152,5.142857142857143,224,74
137150,DDD,2014B,151,1.9113924050632911,79,14
137281,CCC,2014J,1040,4.928909952606635,211,143
137603,DDD,2013B,1628,2.4779299847793,657,31
137873,AAA,2013J,5528,3.923349893541519,1409,48
137903,FFF,2013J,6273,4.258655804480652,1473,75
138204,DDD,2014B,182,2.2195121951219514,82,13
138289,BBB,2013J,575,2.79126213592233,206,17
138407,BBB,2014J,942,3.4505494505494507,273,50
138416,DDD,2014B,977,2.4303482587064678,402,29
138704,DDD,2014B,1298,3.011600928074246,431,23
138709,DDD,2013B,515,2.7540106951871657,187,17
138709,DDD,2013J,187,3.2241379310344827,58,21
138710,GGG,2013J,737,3.1228813559322033,236,37
138715,DDD,2013J,545,2.684729064039409,203,39
138715,DDD,2014J,36,2.4,15,12
138861,CCC,2014J,818,3.3252032520325203,246,40
138920,BBB,2013J,437,2.78343949044586,157,34
138997,CCC,2014J,344,2.388888888888889,144,27
139033,AAA,2014J,790,2.7526132404181185,287,24
139190,CCC,2014B,199,5.527777777777778,36,73
139190,FFF,2013J,2999,4.715408805031447,636,116
139206,FFF,2014J,4604,4.478599221789883,1028,48
139250,BBB,2014B,518,2.6294416243654823,197,18
139278,FFF,2013J,1881,3.9106029106029108,481,74
139329,GGG,2014B,1131,3.820945945945946,296,67
139455,DDD,2014B,115,1.7164179104477613,67,11
139549,BBB,2013J,286,2.4237288135593222,118,18
139701,FFF,2013J,653,5.1015625,128,73
139843,DDD,2013J,127,2.2280701754385963,57,7
139949,FFF,2013B,3610,4.768824306472919,757,245
140060,EEE,2013J,2110,4.262626262626263,495,69
140108,FFF,2014B,61,2.44,25,10
140518,EEE,2013J,297,4.5,66,87
140719,BBB,2014B,260,1.8055555555555556,144,9
140807,DDD,2013J,2568,3.2261306532663316,796,32
140866,FFF,2013B,3028,5.330985915492958,568,92
140907,FFF,2013B,3407,4.099879663056559,831,73
141182,DDD,2014B,12,1.7142857142857142,7,4
141301,DDD,2013J,392,2.1420765027322406,183,14
141355,AAA,2013J,1823,3.1162393162393163,585,21
141377,AAA,2013J,143,3.25,44,15
141377,AAA,2014J,613,2.9757281553398056,206,18
